52.3934181002,10.0,0.001,RMP,
49.0046838407,10.0,0.01,RMP,
50.0,10.0,0.1,RMP,
50.0,10.0,1.0,RMP,
50.0,10.0,10.0,RMP,
55.2055256065,10.0,100.0,RMP,
53.5714285714,10.0,1000.0,RMP,
52.1915584416,100.0,1e-12,RMP,
53.2345013477,100.0,1e-11,RMP,
49.9107142857,100.0,1e-10,RMP,
54.5168067227,100.0,1e-09,RMP,
51.7857142857,100.0,1e-08,RMP,
53.4126984127,100.0,1e-07,RMP,
53.6706349206,100.0,1e-06,RMP,
52.7447089947,100.0,1e-05,RMP,
51.0251322751,100.0,0.0001,RMP,
50.9561304837,100.0,0.001,RMP,
50.4373177843,100.0,0.01,RMP,
49.2236024845,100.0,0.1,RMP,
50.1152073733,100.0,1.0,RMP,
53.7267080745,100.0,10.0,RMP,
55.5131761442,100.0,100.0,RMP,
53.1512605042,100.0,1000.0,RMP,
52.3638232271,1000.0,1e-12,RMP,
51.9841269841,1000.0,1e-11,RMP,
50.0,1000.0,1e-10,RMP,
54.0556900726,1000.0,1e-09,RMP,
53.4523809524,1000.0,1e-08,RMP,
53.5714285714,1000.0,1e-07,RMP,
50.0,1000.0,1e-06,RMP,
53.5714285714,1000.0,1e-05,RMP,
52.5946275946,1000.0,0.0001,RMP,
51.0452961672,1000.0,0.001,RMP,
49.9441964286,1000.0,0.01,RMP,
50.5580357143,1000.0,0.1,RMP,
50.0,1000.0,1.0,RMP,
51.455026455,1000.0,10.0,RMP,
53.6622276029,1000.0,100.0,RMP,
53.0513176144,1000.0,1000.0,RMP,
51.7857142857,10000.0,1e-12,RMP,
53.5714285714,10000.0,1e-11,RMP,
50.0,10000.0,1e-10,RMP,
53.5714285714,10000.0,1e-09,RMP,
53.5714285714,10000.0,1e-08,RMP,
50.0,10000.0,1e-07,RMP,
53.5714285714,10000.0,1e-06,RMP,
53.5714285714,10000.0,1e-05,RMP,
52.1240601504,10000.0,0.0001,RMP,
46.4285714286,10000.0,0.001,RMP,
49.7508305648,10000.0,0.01,RMP,
53.7087912088,10000.0,0.1,RMP,
51.8633540373,10000.0,1.0,RMP,
51.6051364366,10000.0,10.0,RMP,
53.649068323,10000.0,100.0,RMP,
53.1512605042,10000.0,1000.0,RMP,
53.5714285714,100000.0,1e-12,RMP,
51.79526356,100000.0,1e-11,RMP,
50.0,100000.0,1e-10,RMP,
54.1483516484,100000.0,1e-09,RMP,
52.2435897436,100000.0,1e-08,RMP,
50.0,100000.0,1e-07,RMP,
52.7628032345,100000.0,1e-06,RMP,
53.5714285714,100000.0,1e-05,RMP,
51.8849206349,100000.0,0.0001,RMP,
50.8458646617,100000.0,0.001,RMP,
49.3842364532,100000.0,0.01,RMP,
50.0,100000.0,0.1,RMP,
52.8529163145,100000.0,1.0,RMP,
51.7924528302,100000.0,10.0,RMP,
53.7755102041,100000.0,100.0,RMP,
53.0844155844,100000.0,1000.0,RMP,
53.5714285714,1000000.0,1e-12,RMP,
52.6937046005,1000000.0,1e-11,RMP,
50.2976190476,1000000.0,1e-10,RMP,
52.8021978022,1000000.0,1e-09,RMP,
49.5535714286,1000000.0,1e-08,RMP,
50.0,1000000.0,1e-07,RMP,
50.0,1000000.0,1e-06,RMP,
53.5714285714,1000000.0,1e-05,RMP,
46.4285714286,1000000.0,0.0001,RMP,
50.3289473684,1000000.0,0.001,RMP,
50.0566893424,1000000.0,0.01,RMP,
48.8416988417,1000000.0,0.1,RMP,
53.6401098901,1000000.0,1.0,RMP,
51.6865079365,1000000.0,10.0,RMP,
53.9186507937,1000000.0,100.0,RMP,
53.5714285714,1000000.0,1000.0,RMP,
50.0,10000000.0,1e-12,RMP,
51.8557422969,10000000.0,1e-11,RMP,
48.6549165121,10000000.0,1e-10,RMP,
50.0850340136,10000000.0,1e-09,RMP,
47.4452554745,10000000.0,1e-08,RMP,
53.6607142857,10000000.0,1e-07,RMP,
50.0,10000000.0,1e-06,RMP,
50.9367681499,10000000.0,1e-05,RMP,
50.4050073638,10000000.0,0.0001,RMP,
46.4285714286,10000000.0,0.001,RMP,
46.4285714286,10000000.0,0.01,RMP,
49.1622574956,10000000.0,0.1,RMP,
53.2019704433,10000000.0,1.0,RMP,
52.4137931034,10000000.0,10.0,RMP,
53.5714285714,10000000.0,100.0,RMP,
53.144989339,10000000.0,1000.0,RMP,
57.1428571429,1e-05,1e-12,RH,
56.862745098,1e-05,1e-11,RH,
56.3940092166,1e-05,1e-10,RH,
56.954887218,1e-05,1e-09,RH,
56.9727891156,1e-05,1e-08,RH,
57.1428571429,1e-05,1e-07,RH,
55.9033613445,1e-05,1e-06,RH,
57.4776785714,1e-05,1e-05,RH,
53.5714285714,1e-05,0.0001,RH,
52.1746817539,1e-05,0.001,RH,
50.4658385093,1e-05,0.01,RH,
53.5714285714,1e-05,0.1,RH,
53.6989795918,1e-05,1.0,RH,
52.4746906637,1e-05,10.0,RH,
52.032967033,1e-05,100.0,RH,
52.1141215107,1e-05,1000.0,RH,
57.6155462185,0.0001,1e-12,RH,
56.5546218487,0.0001,1e-11,RH,
56.1142857143,0.0001,1e-10,RH,
56.484962406,0.0001,1e-09,RH,
57.5569358178,0.0001,1e-08,RH,
56.684981685,0.0001,1e-07,RH,
57.0,0.0001,1e-06,RH,
56.1643835616,0.0001,1e-05,RH,
57.1428571429,0.0001,0.0001,RH,
53.5714285714,0.0001,0.001,RH,
50.9183673469,0.0001,0.01,RH,
53.7087912088,0.0001,0.1,RH,
53.3333333333,0.0001,1.0,RH,
50.0,0.0001,10.0,RH,
50.0,0.0001,100.0,RH,
51.7253278123,0.0001,1000.0,RH,
57.1428571429,0.001,1e-12,RH,
53.5714285714,0.001,1e-11,RH,
53.5714285714,0.001,1e-10,RH,
57.3660714286,0.001,1e-09,RH,
57.1428571429,0.001,1e-08,RH,
56.1330049261,0.001,1e-07,RH,
55.772005772,0.001,1e-06,RH,
54.6153846154,0.001,1e-05,RH,
57.1428571429,0.001,0.0001,RH,
52.8649921507,0.001,0.001,RH,
50.5952380952,0.001,0.01,RH,
52.8745644599,0.001,0.1,RH,
52.8928571429,0.001,1.0,RH,
53.7087912088,0.001,10.0,RH,
54.2366946779,0.001,100.0,RH,
53.253968254,0.001,1000.0,RH,
56.8131868132,0.01,1e-12,RH,
57.1428571429,0.01,1e-11,RH,
57.318501171,0.01,1e-10,RH,
58.0952380952,0.01,1e-09,RH,
57.1428571429,0.01,1e-08,RH,
57.1428571429,0.01,1e-07,RH,
56.2301587302,0.01,1e-06,RH,
56.0846560847,0.01,1e-05,RH,
54.2675544794,0.01,0.0001,RH,
53.5714285714,0.01,0.001,RH,
50.0,0.01,0.01,RH,
53.5714285714,0.01,0.1,RH,
53.3928571429,0.01,1.0,RH,
53.4523809524,0.01,10.0,RH,
53.3834586466,0.01,100.0,RH,
57.1428571429,0.01,1000.0,RH,
57.1428571429,0.1,1e-12,RH,
57.1428571429,0.1,1e-11,RH,
57.1428571429,0.1,1e-10,RH,
57.9056865465,0.1,1e-09,RH,
57.0105820106,0.1,1e-08,RH,
56.4814814815,0.1,1e-07,RH,
56.1723602484,0.1,1e-06,RH,
57.1428571429,0.1,1e-05,RH,
55.7831762146,0.1,0.0001,RH,
53.3834586466,0.1,0.001,RH,
49.0147783251,0.1,0.01,RH,
53.5714285714,0.1,0.1,RH,
53.5714285714,0.1,1.0,RH,
52.5547445255,0.1,10.0,RH,
52.2442084942,0.1,100.0,RH,
50.0,0.1,1000.0,RH,
57.0197044335,1.0,1e-12,RH,
60.7142857143,1.0,1e-11,RH,
55.5137844612,1.0,1e-10,RH,
57.0346320346,1.0,1e-09,RH,
57.1428571429,1.0,1e-08,RH,
54.7154017857,1.0,1e-07,RH,
57.1428571429,1.0,1e-06,RH,
57.3660714286,1.0,1e-05,RH,
53.6525974026,1.0,0.0001,RH,
50.7068452381,1.0,0.001,RH,
50.119047619,1.0,0.01,RH,
50.0,1.0,0.1,RH,
47.1674876847,1.0,1.0,RH,
46.1206896552,1.0,10.0,RH,
42.8571428571,1.0,100.0,RH,
46.4861751152,1.0,1000.0,RH,
60.7142857143,10.0,1e-12,RH,
53.5714285714,10.0,1e-11,RH,
56.9047619048,10.0,1e-10,RH,
57.7067669173,10.0,1e-09,RH,
57.7561327561,10.0,1e-08,RH,
55.4347826087,10.0,1e-07,RH,
57.1428571429,10.0,1e-06,RH,
54.427390791,10.0,1e-05,RH,
54.1666666667,10.0,0.0001,RH,
51.3460157933,10.0,0.001,RH,
39.2857142857,10.0,0.01,RH,
45.8035714286,10.0,0.1,RH,
46.3133640553,10.0,1.0,RH,
46.7857142857,10.0,10.0,RH,
46.25,10.0,100.0,RH,
46.6964285714,10.0,1000.0,RH,
56.0832025118,100.0,1e-12,RH,
57.1428571429,100.0,1e-11,RH,
55.9037900875,100.0,1e-10,RH,
56.994047619,100.0,1e-09,RH,
57.2014051522,100.0,1e-08,RH,
57.1428571429,100.0,1e-07,RH,
56.3748079877,100.0,1e-06,RH,
57.0197044335,100.0,1e-05,RH,
53.389212828,100.0,0.0001,RH,
52.2648083624,100.0,0.001,RH,
45.8249496982,100.0,0.01,RH,
46.4285714286,100.0,0.1,RH,
46.4285714286,100.0,1.0,RH,
47.9255774166,100.0,10.0,RH,
46.4285714286,100.0,100.0,RH,
49.8626373626,100.0,1000.0,RH,
57.2751322751,1000.0,1e-12,RH,
56.7717996289,1000.0,1e-11,RH,
53.5714285714,1000.0,1e-10,RH,
57.0037105751,1000.0,1e-09,RH,
57.1978021978,1000.0,1e-08,RH,
55.0659937888,1000.0,1e-07,RH,
55.9033613445,1000.0,1e-06,RH,
53.5040431267,1000.0,1e-05,RH,
49.8724489796,1000.0,0.0001,RH,
53.5714285714,1000.0,0.001,RH,
45.9022556391,1000.0,0.01,RH,
46.4285714286,1000.0,0.1,RH,
50.0,1000.0,1.0,RH,
46.485260771,1000.0,10.0,RH,
47.0162748644,1000.0,100.0,RH,
46.1538461538,1000.0,1000.0,RH,
57.1428571429,10000.0,1e-12,RH,
56.7944250871,10000.0,1e-11,RH,
56.353021978,10000.0,1e-10,RH,
57.2820037106,10000.0,1e-09,RH,
55.7030665669,10000.0,1e-08,RH,
57.0197044335,10000.0,1e-07,RH,
46.4285714286,10000.0,1e-06,RH,
52.3245984784,10000.0,1e-05,RH,
53.5714285714,10000.0,0.0001,RH,
49.5238095238,10000.0,0.001,RH,
46.4285714286,10000.0,0.01,RH,
46.4285714286,10000.0,0.1,RH,
50.0,10000.0,1.0,RH,
46.4285714286,10000.0,10.0,RH,
46.4285714286,10000.0,100.0,RH,
47.2954230236,10000.0,1000.0,RH,
53.5714285714,100000.0,1e-12,RH,
56.9642857143,100000.0,1e-11,RH,
57.1428571429,100000.0,1e-10,RH,
56.5428571429,100000.0,1e-09,RH,
55.3655264923,100000.0,1e-08,RH,
55.384900074,100000.0,1e-07,RH,
57.1428571429,100000.0,1e-06,RH,
53.7267080745,100000.0,1e-05,RH,
50.0,100000.0,0.0001,RH,
50.0,100000.0,0.001,RH,
45.7845433255,100000.0,0.01,RH,
46.0714285714,100000.0,0.1,RH,
45.7633053221,100000.0,1.0,RH,
47.006302521,100000.0,10.0,RH,
47.2065063649,100000.0,100.0,RH,
46.25,100000.0,1000.0,RH,
53.5714285714,1000000.0,1e-12,RH,
53.75,1000000.0,1e-11,RH,
56.8831168831,1000000.0,1e-10,RH,
56.8936877076,1000000.0,1e-09,RH,
53.5714285714,1000000.0,1e-08,RH,
57.1428571429,1000000.0,1e-07,RH,
53.5714285714,1000000.0,1e-06,RH,
50.0,1000000.0,1e-05,RH,
53.5714285714,1000000.0,0.0001,RH,
53.5714285714,1000000.0,0.001,RH,
46.3636363636,1000000.0,0.01,RH,
45.2229299363,1000000.0,0.1,RH,
46.3647959184,1000000.0,1.0,RH,
49.6848739496,1000000.0,10.0,RH,
46.9984802432,1000000.0,100.0,RH,
46.736453202,1000000.0,1000.0,RH,
57.3051948052,10000000.0,1e-12,RH,
55.6846999155,10000000.0,1e-11,RH,
52.9831932773,10000000.0,1e-10,RH,
53.5714285714,10000000.0,1e-09,RH,
54.0556900726,10000000.0,1e-08,RH,
46.4285714286,10000000.0,1e-07,RH,
50.0,10000000.0,1e-06,RH,
52.6733500418,10000000.0,1e-05,RH,
54.3381759483,10000000.0,0.0001,RH,
51.0162601626,10000000.0,0.001,RH,
45.0429352069,10000000.0,0.01,RH,
46.1233211233,10000000.0,0.1,RH,
46.4285714286,10000000.0,1.0,RH,
45.8646616541,10000000.0,10.0,RH,
45.8435960591,10000000.0,100.0,RH,
46.709470305,10000000.0,1000.0,RH,
50.0,1e-05,1e-12,ST,
51.0160098522,1e-05,1e-11,ST,
50.119047619,1e-05,1e-10,ST,
49.8724489796,1e-05,1e-09,ST,
49.6031746032,1e-05,1e-08,ST,
47.5755995829,1e-05,1e-07,ST,
47.6775956284,1e-05,1e-06,ST,
50.1373626374,1e-05,1e-05,ST,
49.9007936508,1e-05,0.0001,ST,
51.8818681319,1e-05,0.001,ST,
51.1363636364,1e-05,0.01,ST,
49.5825602968,1e-05,0.1,ST,
53.5714285714,1e-05,1.0,ST,
39.2857142857,1e-05,10.0,ST,
46.511627907,1e-05,100.0,ST,
48.5540069686,1e-05,1000.0,ST,
51.0656682028,0.0001,1e-12,ST,
50.2976190476,0.0001,1e-11,ST,
50.0,0.0001,1e-10,ST,
53.5714285714,0.0001,1e-09,ST,
48.753169907,0.0001,1e-08,ST,
48.5347985348,0.0001,1e-07,ST,
47.6358148893,0.0001,1e-06,ST,
47.2486772487,0.0001,1e-05,ST,
50.0871080139,0.0001,0.0001,ST,
51.5950069348,0.0001,0.001,ST,
50.6568144499,0.0001,0.01,ST,
51.2755102041,0.0001,0.1,ST,
50.5565862709,0.0001,1.0,ST,
45.8333333333,0.0001,10.0,ST,
46.4285714286,0.0001,100.0,ST,
50.0,0.0001,1000.0,ST,
50.0,0.001,1e-12,ST,
50.0,0.001,1e-11,ST,
50.0,0.001,1e-10,ST,
48.8437821172,0.001,1e-09,ST,
48.4053156146,0.001,1e-08,ST,
50.0,0.001,1e-07,ST,
47.4758324382,0.001,1e-06,ST,
50.0,0.001,1e-05,ST,
50.1322751323,0.001,0.0001,ST,
51.0284218399,0.001,0.001,ST,
50.0,0.001,0.01,ST,
53.354978355,0.001,0.1,ST,
50.0,0.001,1.0,ST,
42.8571428571,0.001,10.0,ST,
42.8571428571,0.001,100.0,ST,
48.5035913807,0.001,1000.0,ST,
51.1069340017,0.01,1e-12,ST,
51.1265580058,0.01,1e-11,ST,
50.1587301587,0.01,1e-10,ST,
46.4285714286,0.01,1e-09,ST,
50.0,0.01,1e-08,ST,
50.0,0.01,1e-07,ST,
49.0537240537,0.01,1e-06,ST,
48.7749169435,0.01,1e-05,ST,
53.5714285714,0.01,0.0001,ST,
49.8412698413,0.01,0.001,ST,
50.3676470588,0.01,0.01,ST,
50.525210084,0.01,0.1,ST,
50.2491694352,0.01,1.0,ST,
42.8571428571,0.01,10.0,ST,
50.0,0.01,100.0,ST,
48.6545988258,0.01,1000.0,ST,
50.0,0.1,1e-12,ST,
50.2857142857,0.1,1e-11,ST,
